Gene ID,Symbol,SAGD Group,Species,FPKM(F),FPKM(M),Chromosome,log2(M/F ratio),Padj
ENSG00000229807,XIST,SAGD_00064,Human,14.5468709464247,0.0211557746554979,X,-9.4868,1.1044e-267
ENSG00000114374,USP9Y,SAGD_00057,Human,0.0127349767897761,4.33602702768664,Y,8.5992,1.1272e-260
ENSG00000099725,PRKY,SAGD_00071,Human,0.0143828819204298,10.1983342360998,Y,9.4854,0.0
ENSG00000067048,DDX3Y,SAGD_00033,Human,0.0397493256390905,7.76899787245615,Y,7.4444,7.2128e-124
ENSG00000131002,TXLNGY,SAGD_00041,Human,0.00641627484069171,2.03379904090761,Y,8.427,8.2129e-176
ENSG00000187550,SBK2,SAGD_00132,Human,21.0868160525309,0.593066324117491,19,-5.0796,4.7696e-21
ENSG00000198692,EIF1AY,SAGD_00073,Human,0.00974878437845657,7.31837821284347,Y,9.6609,6.0923e-139
ENSG00000183878,UTY,SAGD_00040,Human,0.0114936733743179,2.08444678616839,Y,8.3511,1.7393e-113
ENSG00000229807,XIST,SAGD_00014,Human,26.5165661409553,0.110275799087265,X,-7.8147,5.6404e-46
ENSG00000129824,RPS4Y1,SAGD_00048,Human,0.170398140695907,87.6359132591378,Y,8.9478,0.0
ENSG00000183878,UTY,SAGD_00060,Human,0.00421220435729454,1.49031407628218,Y,8.5944,2.2554e-135
ENSG00000129824,RPS4Y1,SAGD_00163,Human,0.025264364705946,104.734218060689,Y,12.143,2.229e-155
ENSG00000273906,AC011297.1,SAGD_00015,Human,0.0053010576015499,3.7153586084372,Y,9.4158,8.6209e-11
ENSG00000131002,TXLNGY,SAGD_00016,Human,0.00718874744447095,10.1992001638467,Y,10.411,1.079e-64
ENSG00000198692,EIF1AY,SAGD_00052,Human,0.0121219050251422,5.31935637311883,Y,8.7188,1.2105e-186
ENSG00000067048,DDX3Y,SAGD_00050,Human,0.0343396102488175,23.8519070545135,Y,9.4371,0.0
ENSG00000012817,KDM5D,SAGD_00002,Human,0.000354061646556156,0.624910771074619,Y,9.7224,6.5403e-46
ENSG00000114374,USP9Y,SAGD_00058,Human,0.0129797287335277,6.10913474011915,Y,9.0158,3.3918e-238
ENSG00000114374,USP9Y,SAGD_00066,Human,0.0124386150341932,4.94574176084376,Y,8.7179,3.0661e-280
ENSG00000012817,KDM5D,SAGD_00039,Human,0.0233577944812031,4.99364858571453,Y,7.6375,4.6505e-141
ENSG00000229807,XIST,SAGD_00053,Human,6.9296468560079,0.0192862767323389,X,-8.464,3.126e-125
ENSG00000114374,USP9Y,SAGD_00056,Human,0.0116716410898923,1.77433205278447,Y,7.2883,4.3027e-227
ENSG00000067048,DDX3Y,SAGD_00069,Human,0.0416011953803845,23.8480418948817,Y,9.2249,0.0
ENSG00000229807,XIST,SAGD_00049,Human,11.033816031786,0.0237327044341535,X,-8.8859,7.6965e-186
ENSG00000267793,AC009977.1,SAGD_00074,Human,0.0702547763117404,1.88896859970353,Y,5.3994,5.0566e-21
ENSG00000114374,USP9Y,SAGD_00067,Human,0.012015035379905,5.46422436446369,Y,8.8132,0.0
ENSG00000183878,UTY,SAGD_00065,Human,0.00695391986322393,2.76858388886073,Y,8.7567,1.1877e-154
ENSG00000131002,TXLNGY,SAGD_00138,Human,0.00791290469480117,11.271760390297,Y,10.576,3.4072e-48
ENSG00000198692,EIF1AY,SAGD_00038,Human,0.0138097693314683,3.26985328064913,Y,8.1827,4.4788e-135
ENSG00000012817,KDM5D,SAGD_00054,Human,0.0294949687530406,4.64971256625724,Y,7.4553,1.015e-133
ENSG00000129824,RPS4Y1,SAGD_00071,Human,0.229118298989885,105.243253381619,Y,8.8603,0.0
ENSG00000198692,EIF1AY,SAGD_00033,Human,0.0127144341222637,3.57593022545602,Y,8.103,2.4933e-88
ENSG00000183878,UTY,SAGD_00108,Human,0.0,3.55564746090025,Y,11.873,1.865e-10
ENSG00000270641,TSIX,SAGD_00076,Human,0.0144417480491328,0.000146518334719178,X,-6.0305,3.9131e-24
ENSG00000279668,AC024610.2,SAGD_00001,Human,0.130898322095623,2.61216531006173,17,4.4768,1.4514e-13
ENSG00000183878,UTY,SAGD_00070,Human,0.0102733399687568,1.27489271561937,Y,7.2915,2.6892e-78
ENSG00000225972,MTND1P23,SAGD_00075,Human,248.984374578758,3.60088505313379,1,-6.0427,2.2848e-13
ENSG00000168546,GFRA2,SAGD_00137,Human,0.0163600889832447,0.369064858314675,8,4.4818,0.0080817
ENSG00000131002,TXLNGY,SAGD_00062,Human,0.0106131365749886,8.56965882893672,Y,9.6827,0.0
ENSG00000165246,NLGN4Y,SAGD_00041,Human,0.0128206724619013,1.75475042969153,Y,7.0407,1.4264e-162
ENSG00000229807,XIST,SAGD_00039,Human,3.17956195644672,0.0111414225820512,X,-7.9101,6.2483e-125
ENSG00000183878,UTY,SAGD_00035,Human,0.0091175017062568,1.83560847223574,Y,7.628,3.8268e-196
ENSG00000129824,RPS4Y1,SAGD_00067,Human,0.179356830426468,128.368825450225,Y,9.521,0.0
ENSG00000131002,TXLNGY,SAGD_00055,Human,0.0087745169136167,1.984260335871,Y,7.9139,2.0321e-240
ENSG00000099725,PRKY,SAGD_00138,Human,0.0197063307316088,5.50260538015649,Y,8.2372,4.6206e-38
ENSG00000229807,XIST,SAGD_00038,Human,2.35284527516315,0.0141361724387605,X,-7.4639,3.2256e-127
ENSG00000131002,TXLNGY,SAGD_00071,Human,0.0109419792584605,6.44011008089591,Y,9.2307,0.0
ENSG00000165246,NLGN4Y,SAGD_00033,Human,0.00789043741840469,1.75427706519558,Y,7.5818,2.163e-69
ENSG00000229807,XIST,SAGD_00059,Human,19.1351195546096,0.0193538605235071,X,-9.7753,7.0746e-103
ENSG00000067048,DDX3Y,SAGD_00039,Human,0.047432448015503,8.49472499780998,Y,7.4236,1.4309e-120
ENSG00000198692,EIF1AY,SAGD_00135,Human,0.102364174197453,10.2298064541422,Y,6.6462,2.5693e-93
ENSG00000229807,XIST,SAGD_00054,Human,2.63023547437413,0.017242695887599,X,-7.1365,3.7409e-126
ENSG00000176728,TTTY14,SAGD_00133,Human,0.000868948742871199,2.887387369226,Y,11.0,6.726e-22
ENSG00000100433,KCNK10,SAGD_00137,Human,0.000794722183881389,0.184652163199655,14,7.2056,0.011554
ENSG00000165246,NLGN4Y,SAGD_00040,Human,0.0046369324909401,1.3767511587441,Y,8.5425,1.5135e-108
ENSG00000183878,UTY,SAGD_00039,Human,0.00835487024130529,1.0534912402192,Y,7.1435,1.825e-118
ENSG00000204792,LINC01291,SAGD_00153,Human,0.444979009791933,0.0,2,-8.977,0.0002942
ENSG00000114374,USP9Y,SAGD_00048,Human,0.00950537957611913,5.32756261721764,Y,9.0967,5.797e-281
ENSG00000198692,EIF1AY,SAGD_00036,Human,0.0322723383779924,3.74987127307465,Y,7.7269,8.7374e-62
ENSG00000229807,XIST,SAGD_00016,Human,43.8625499298506,0.0175819382725764,X,-11.376,1.0299e-43
ENSG00000131002,TXLNGY,SAGD_00033,Human,0.00733731293962225,1.49618251677703,Y,7.5175,2.3375e-68
ENSG00000114374,USP9Y,SAGD_00071,Human,0.0175644775624009,4.35895374421909,Y,7.9662,3.8003e-296
ENSG00000183878,UTY,SAGD_00049,Human,0.00537429047074895,3.15468510512917,Y,9.1061,9.8041e-176
ENSG00000067646,ZFY,SAGD_00039,Human,0.00512414406896058,1.1774301589003,Y,8.1364,1.1644e-80
ENSG00000012817,KDM5D,SAGD_00077,Human,0.0129734224564229,16.7604618727034,Y,10.234,4.0158e-145
ENSG00000211598,IGKV4-1,SAGD_00138,Human,0.341270996217173,67.7457243898178,2,7.7622,1.9024e-36
ENSG00000183878,UTY,SAGD_00073,Human,0.00351082872322702,2.65055095942758,Y,9.616,7.2163e-117
ENSG00000012817,KDM5D,SAGD_00001,Human,0.00377647368958172,3.61519436210874,Y,9.8907,8.0693e-13
ENSG00000231535,LINC00278,SAGD_00076,Human,0.0172242224120699,0.801564458434746,Y,5.6517,6.0339e-22
ENSG00000229807,XIST,SAGD_00061,Human,13.2785119091868,0.0206596493446539,X,-9.1966,1.1202e-295
ENSG00000165246,NLGN4Y,SAGD_00070,Human,0.00946401351516867,1.23861368489009,Y,7.1571,3.3962e-78
ENSG00000198692,EIF1AY,SAGD_00054,Human,0.0230669624658332,3.33248639213383,Y,7.7633,4.4736e-124
ENSG00000131002,TXLNGY,SAGD_00067,Human,0.0138811318860057,10.0781275605499,Y,9.5618,0.0
ENSG00000183878,UTY,SAGD_00038,Human,0.00624022314140073,1.10691018438004,Y,8.1537,1.0591e-111
ENSG00000129824,RPS4Y1,SAGD_00039,Human,0.189790476570322,32.2511455550139,Y,7.2355,5.5412e-79
ENSG00000012817,KDM5D,SAGD_00051,Human,0.0272504936609579,9.63453345321908,Y,8.141,0.0
ENSG00000131002,TXLNGY,SAGD_00064,Human,0.0112035612270948,5.59169062479233,Y,8.9666,7.3719e-265
ENSG00000183878,UTY,SAGD_00071,Human,0.0109420107220905,4.21836708301412,Y,8.5779,1.0771e-242
ENSG00000153157,SYCP2L,SAGD_00107,Human,0.518602348714673,0.0569484782658661,6,-3.3976,1.1138e-05
ENSG00000229807,XIST,SAGD_00132,Human,4.27506880339706,0.00539588579492333,X,-9.5974,1.1924e-19
ENSG00000183878,UTY,SAGD_00131,Human,0.00256395391741171,1.87948084608112,Y,9.3597,1.1593e-141
ENSG00000233864,TTTY15,SAGD_00039,Human,0.00260851002663876,1.62553407118207,Y,9.3475,5.2541e-75
ENSG00000067048,DDX3Y,SAGD_00044,Human,0.0621050993068786,10.1853366976463,Y,7.9722,3.042e-169
ENSG00000198692,EIF1AY,SAGD_00035,Human,0.0251996866560042,17.6685683095534,Y,9.4579,2.7529e-155
ENSG00000067048,DDX3Y,SAGD_00058,Human,0.0575608898400875,34.0499143486549,Y,9.3729,8.5129e-217
ENSG00000114374,USP9Y,SAGD_00050,Human,0.00793186249895145,4.77534258960312,Y,9.2003,0.0
ENSG00000198692,EIF1AY,SAGD_00041,Human,0.009228844160341,3.3083823591615,Y,8.5907,1.7955e-109
ENSG00000099725,PRKY,SAGD_00039,Human,0.0065774991766447,0.914568652672931,Y,7.1663,9.9106e-69
ENSG00000229807,XIST,SAGD_00071,Human,11.1255578325884,0.0133199621379447,X,-9.6671,2.0055e-186
ENSG00000119547,ONECUT2,SAGD_00153,Human,0.0186489226278234,0.270967681848628,18,3.7549,0.00040914
ENSG00000012817,KDM5D,SAGD_00016,Human,0.0116448986720837,14.1957490599636,Y,10.376,5.2221e-38
ENSG00000131002,TXLNGY,SAGD_00037,Human,0.00847142778088138,5.65827811333253,Y,9.4467,0.0
ENSG00000134184,GSTM1,SAGD_00108,Human,5.1223085984579,0.0,1,-12.242,2.8908e-10
ENSG00000183878,UTY,SAGD_00033,Human,0.00403026577006679,1.30476727203905,Y,8.1759,1.3114e-63
ENSG00000198692,EIF1AY,SAGD_00014,Human,0.113746481220536,15.6798263125353,Y,7.2709,5.0868e-43
ENSG00000198692,EIF1AY,SAGD_00055,Human,0.0131848270801678,5.73745050704114,Y,8.8017,2.6949e-168
ENSG00000211897,IGHG3,SAGD_00138,Human,0.227644088749887,13.0505650483491,14,5.9727,2.9862e-33
ENSG00000229807,XIST,SAGD_00062,Human,24.411933881959,0.0141854551985243,X,-10.712,0.0
ENSG00000229807,XIST,SAGD_00056,Human,5.37455546755571,0.0163631625865524,X,-8.3247,8.8111e-226
ENSG00000099715,PCDH11Y,SAGD_00039,Human,0.00916141874113322,0.485889226894672,Y,5.7976,2.0067e-63
ENSG00000067048,DDX3Y,SAGD_00054,Human,0.0696188242613368,7.5607847519428,Y,7.0051,2.4851e-100
ENSG00000129824,RPS4Y1,SAGD_00061,Human,0.210368843466201,107.139357321386,Y,9.0078,6.7806e-286
ENSG00000099725,PRKY,SAGD_00068,Human,0.00814238776119315,2.82507750058094,Y,8.5911,1.138e-145
ENSG00000176728,TTTY14,SAGD_00039,Human,0.00444410484201979,1.19653318495634,Y,8.2352,1.0893e-54
ENSG00000131002,TXLNGY,SAGD_00048,Human,0.00722844515600971,5.86738710919327,Y,9.6036,5.9052e-280
ENSG00000131002,TXLNGY,SAGD_00066,Human,0.0114686618440269,9.35016471486248,Y,9.7413,7.785e-280
ENSG00000129824,RPS4Y1,SAGD_00050,Human,0.142893244653782,76.2533052453094,Y,9.0409,0.0
ENSG00000114374,USP9Y,SAGD_00032,Human,0.00680587957110432,5.82363900509557,Y,9.8613,1.6804e-261
ENSG00000260197,AC010889.1,SAGD_00039,Human,0.00354810566407113,1.09039856606275,Y,8.3175,1.3847e-52
ENSG00000229807,XIST,SAGD_00068,Human,10.7779603265689,0.022430092473696,X,-8.8776,5.4693e-142
ENSG00000198692,EIF1AY,SAGD_00002,Human,0.00236325565678351,1.87351981020105,Y,9.5134,7.6066e-44
ENSG00000165246,NLGN4Y,SAGD_00054,Human,0.00797274690136845,1.73865681753244,Y,8.3292,1.1526e-99
ENSG00000099725,PRKY,SAGD_00053,Human,0.00685166947290736,1.97027030568153,Y,8.3773,6.0776e-119
ENSG00000114374,USP9Y,SAGD_00047,Human,0.0110262643529846,6.64327409796037,Y,9.2085,0.0
ENSG00000099725,PRKY,SAGD_00067,Human,0.0159858106131187,5.98391543041293,Y,8.5462,4.3411e-256
ENSG00000067646,ZFY,SAGD_00065,Human,0.00549905513494799,1.93033270929277,Y,8.4854,3.8622e-88
ENSG00000131002,TXLNGY,SAGD_00063,Human,0.0123561292236748,1.69499741788068,Y,7.2264,1.4844e-212
ENSG00000198692,EIF1AY,SAGD_00064,Human,0.0202281672870285,6.45539965788447,Y,8.2758,4.5793e-255
ENSG00000165246,NLGN4Y,SAGD_00055,Human,0.00974363164328387,2.02841528867259,Y,7.8051,6.0001e-157
ENSG00000198692,EIF1AY,SAGD_00016,Human,0.0364984042930186,5.1755232794981,Y,7.1855,7.2094e-37
ENSG00000114374,USP9Y,SAGD_00069,Human,0.00966392999063364,4.32711656725895,Y,8.8751,0.0
ENSG00000229807,XIST,SAGD_00077,Human,20.3839386495891,0.0316622693329744,X,-9.3098,1.0016e-140
ENSG00000067646,ZFY,SAGD_00040,Human,0.00540362095924642,1.48912659979566,Y,8.5788,6.4202e-86
ENSG00000183878,UTY,SAGD_00042,Human,0.0032212723269852,2.45319767568096,Y,9.4186,2.0645e-117
ENSG00000067048,DDX3Y,SAGD_00036,Human,0.105958682024413,5.78318921595854,Y,6.1916,1.6481e-42
ENSG00000229807,XIST,SAGD_00163,Human,16.6101832564639,0.0104924227505924,X,-10.63,2.1413e-141
ENSG00000183878,UTY,SAGD_00061,Human,0.00787996892022226,2.2330290391003,Y,8.1706,7.0549e-220
ENSG00000154620,TMSB4Y,SAGD_00039,Human,0.00312211299655826,1.42841272659731,Y,8.1931,1.7416e-46
ENSG00000205678,TECRL,SAGD_00001,Human,13.334200239272,2.49764355960219,4,-2.2553,1.1345e-11
ENSG00000183878,UTY,SAGD_00041,Human,0.00446498563898326,1.35466265839282,Y,8.3522,3.9738e-108
ENSG00000114374,USP9Y,SAGD_00034,Human,0.00750514640668167,4.53236790507661,Y,9.2204,1.0098e-286
ENSG00000267793,AC009977.1,SAGD_00076,Human,0.0368832107963834,1.15562120864349,Y,5.2178,1.5624e-19
ENSG00000183878,UTY,SAGD_00053,Human,0.00540222653178627,1.18069700750274,Y,7.8342,2.407e-101
ENSG00000129824,RPS4Y1,SAGD_00044,Human,0.305176892208356,30.9618560876853,Y,7.2288,3.4187e-142
ENSG00000153823,PID1,SAGD_00137,Human,0.605127455675755,11.6372256558977,2,4.351,0.034997
ENSG00000131002,TXLNGY,SAGD_00046,Human,0.0107659559381009,3.93148914442755,Y,8.4319,1.2338e-146
ENSG00000111788,AC009533.1,SAGD_00153,Human,0.0581537198102424,0.888265113007272,12,3.902,0.00054431
ENSG00000198692,EIF1AY,SAGD_00058,Human,0.0288378600681369,5.20794930195523,Y,7.9121,2.7381e-203
ENSG00000183878,UTY,SAGD_00055,Human,0.00522367180332559,1.23073465211439,Y,8.0182,9.1389e-125
ENSG00000183878,UTY,SAGD_00054,Human,0.0132292133122089,1.14938010741184,Y,7.0982,4.5619e-94
ENSG00000039600,SOX30,SAGD_00051,Human,0.0495164921760941,58.8263114322541,5,9.9388,0.0
ENSG00000099725,PRKY,SAGD_00035,Human,0.0133385815696189,3.24103501850236,Y,7.8474,3.2899e-135
ENSG00000099725,PRKY,SAGD_00052,Human,0.00840926598827595,4.20692689436743,Y,8.8797,3.1034e-166
ENSG00000198692,EIF1AY,SAGD_00071,Human,0.0207096376752491,4.06361547869032,Y,7.6815,5.5953e-171
ENSG00000231535,LINC00278,SAGD_00074,Human,0.0393685751129384,0.777623633853179,Y,5.087,8.6186e-21
ENSG00000131002,TXLNGY,SAGD_00050,Human,0.0099577833795735,4.76050453368176,Y,8.8603,0.0
ENSG00000198692,EIF1AY,SAGD_00062,Human,0.0138187276584184,8.48885898753892,Y,9.2428,2.8863e-227
ENSG00000067048,DDX3Y,SAGD_00077,Human,0.0295433332245088,21.7786576686412,Y,9.5702,3.6745e-111
ENSG00000211673,IGLV3-1,SAGD_00138,Human,0.569948676008917,42.006161458793,22,6.3167,2.3999e-23
ENSG00000129824,RPS4Y1,SAGD_00016,Human,0.141664844328008,123.048016621612,Y,9.8053,2.0994e-29
ENSG00000198692,EIF1AY,SAGD_00060,Human,0.00653081497140918,3.4837829107579,Y,9.2002,7.6832e-119
ENSG00000163661,PTX3,SAGD_00107,Human,5.10145366108599,1.03420061589873,3,-2.4706,1.1138e-05
ENSG00000229807,XIST,SAGD_00106,Human,55.2239302116299,0.0493708931902799,X,-9.8439,9.2383e-68
ENSG00000011426,ANLN,SAGD_00129,Human,2.5818374528343,31.5409504826574,7,3.6277,0.0
ENSG00000099725,PRKY,SAGD_00038,Human,0.00874468237440095,0.863609741833877,Y,6.9288,1.9131e-110
ENSG00000099725,PRKY,SAGD_00057,Human,0.0123899637804032,10.7535085166923,Y,9.7456,5.6254e-232
ENSG00000131002,TXLNGY,SAGD_00158,Human,0.0318613042687668,10.0654433193157,Y,8.348,1.095e-66
ENSG00000206159,GYG2P1,SAGD_00039,Human,0.000917438873371263,0.591730900491375,Y,7.6769,6.9656e-40
ENSG00000165246,NLGN4Y,SAGD_00133,Human,0.00174542909852734,0.31510435925877,Y,7.6491,2.088e-17
ENSG00000012817,KDM5D,SAGD_00075,Human,0.307700794404205,4.75370563838416,Y,4.5621,1.2191e-10
ENSG00000176728,TTTY14,SAGD_00040,Human,0.00458696254833232,2.73426996863933,Y,10.105,7.1581e-81
ENSG00000067646,ZFY,SAGD_00053,Human,0.00325940696459882,1.07184880591106,Y,8.2455,3.1346e-57
ENSG00000114374,USP9Y,SAGD_00077,Human,0.00975498045888696,5.86748068058416,Y,9.1508,2.5901e-104
ENSG00000229807,XIST,SAGD_00055,Human,3.0653617385189,0.0116699259534956,X,-7.7631,9.4907e-102
ENSG00000129824,RPS4Y1,SAGD_00043,Human,0.169333418703578,38.0958131026295,Y,7.7991,0.0
ENSG00000233864,TTTY15,SAGD_00054,Human,0.00327287186290694,1.22713626378012,Y,8.5086,2.6889e-55
ENSG00000012817,KDM5D,SAGD_00070,Human,0.0267683497352753,5.43670868456371,Y,7.5923,3.7117e-71
ENSG00000229807,XIST,SAGD_00048,Human,11.9190777186571,0.0210798434839557,X,-9.1779,4.3743e-223
ENSG00000099725,PRKY,SAGD_00033,Human,0.00482673031518207,0.918570998612789,Y,7.5342,5.2179e-44
ENSG00000198692,EIF1AY,SAGD_00056,Human,0.0160930068101894,4.04392180361325,Y,8.0195,5.0193e-190
ENSG00000114374,USP9Y,SAGD_00063,Human,0.0194886689439247,2.26260469795602,Y,7.3705,1.0418e-189
ENSG00000229807,XIST,SAGD_00050,Human,15.0109063372651,0.0196071149023824,X,-9.5819,0.0
ENSG00000198692,EIF1AY,SAGD_00049,Human,0.0133274221682639,4.59786912348503,Y,8.3924,5.7444e-170
ENSG00000165246,NLGN4Y,SAGD_00016,Human,0.00820640830880268,1.64766648717036,Y,7.5196,1.4557e-28
ENSG00000241859,ANOS2P,SAGD_00074,Human,0.0128791244037684,0.30382346112275,Y,5.3238,2.4979e-20
ENSG00000129824,RPS4Y1,SAGD_00069,Human,0.16473505582846,103.63957147815,Y,9.3123,0.0
ENSG00000114374,USP9Y,SAGD_00046,Human,0.00997302868782605,4.13442056650691,Y,8.5338,1.3688e-146
ENSG00000067646,ZFY,SAGD_00041,Human,0.00326155442341786,1.22256683811801,Y,8.777,1.143e-56
ENSG00000099725,PRKY,SAGD_00061,Human,0.0094402923426756,2.27569029763606,Y,8.0544,2.4513e-156
ENSG00000233864,TTTY15,SAGD_00014,Human,0.0364544312115146,5.89307042126592,Y,7.5145,6.1026e-38
ENSG00000198692,EIF1AY,SAGD_00042,Human,0.0123457704835784,2.54176044227965,Y,7.6492,1.3993e-101
ENSG00000099725,PRKY,SAGD_00073,Human,0.00706495609326783,1.87816200308159,Y,8.0153,2.6705e-111
ENSG00000129824,RPS4Y1,SAGD_00047,Human,0.172558076372962,105.676106486923,Y,9.2505,0.0
ENSG00000154620,TMSB4Y,SAGD_00076,Human,0.0561204236458463,2.0795058003503,Y,5.7571,3.6956e-16
ENSG00000165246,NLGN4Y,SAGD_00044,Human,0.00878587519237623,1.8230832422669,Y,7.3975,2.1963e-138
ENSG00000229807,XIST,SAGD_00032,Human,10.8409944437543,0.0131811364695563,X,-9.6389,9.2286e-259
ENSG00000067048,DDX3Y,SAGD_00131,Human,0.013139413501421,5.97069094023966,Y,8.8623,1.4504e-118
ENSG00000131002,TXLNGY,SAGD_00077,Human,0.0127670853465339,6.86869092050373,Y,9.0278,7.0636e-95
ENSG00000131002,TXLNGY,SAGD_00163,Human,0.00195313371312386,7.2290711777366,Y,11.877,4.358e-121
ENSG00000114374,USP9Y,SAGD_00037,Human,0.00977325352247355,4.65955165519727,Y,8.9379,1.3578e-254
ENSG00000131002,TXLNGY,SAGD_00108,Human,0.0,2.36819833536358,Y,11.594,5.917e-10
ENSG00000099725,PRKY,SAGD_00132,Human,0.0516495918341701,2.05529317729833,Y,5.363,4.2725e-19
ENSG00000233864,TTTY15,SAGD_00040,Human,0.00393645502552692,1.28625732121504,Y,9.2172,2.4894e-71
ENSG00000012817,KDM5D,SAGD_00046,Human,0.0225625910695105,7.94105822604031,Y,8.1564,5.4248e-135
ENSG00000099725,PRKY,SAGD_00059,Human,0.0107914566331083,3.78962251088584,Y,8.5975,1.4183e-69
ENSG00000188257,PLA2G2A,SAGD_00106,Human,7.3356477709823,66.3184566599968,1,3.2347,8.7017e-17
ENSG00000215580,BCORP1,SAGD_00036,Human,0.0,0.261290591947766,Y,7.6089,6.8949e-32
ENSG00000131002,TXLNGY,SAGD_00045,Human,0.0113256172041985,6.02475553409524,Y,9.0747,2.3312e-287
ENSG00000165246,NLGN4Y,SAGD_00002,Human,0.0120474436294121,0.14596412537854,Y,3.538,6.2817e-32
ENSG00000227289,HSFY3P,SAGD_00039,Human,0.0,0.578839587383806,Y,6.9692,6.1772e-32
ENSG00000129824,RPS4Y1,SAGD_00001,Human,0.374142324094921,40.0650523392523,Y,6.8989,1.3626e-11
ENSG00000233864,TTTY15,SAGD_00016,Human,0.00656088760176593,5.2347562462827,Y,9.9053,1.3987e-26
ENSG00000183878,UTY,SAGD_00050,Human,0.00790959048108983,2.23292758392712,Y,8.1242,8.3432e-206
ENSG00000183878,UTY,SAGD_00135,Human,0.011082533862582,1.31248973077552,Y,6.9052,1.6757e-74
ENSG00000067646,ZFY,SAGD_00071,Human,0.00557650996574162,1.96635399567939,Y,8.3844,2.9093e-91
ENSG00000176728,TTTY14,SAGD_00053,Human,0.000442450278199613,2.3787624099862,Y,10.306,4.0354e-57
ENSG00000067646,ZFY,SAGD_00035,Human,0.00936776635195474,1.48546518063269,Y,7.3265,6.4856e-105
ENSG00000067048,DDX3Y,SAGD_00062,Human,0.0426654177818813,28.8711578546342,Y,9.3646,2.4082e-214
ENSG00000154620,TMSB4Y,SAGD_00074,Human,0.0845205099920975,1.16400345367099,Y,5.2056,2.1647e-18
ENSG00000092377,TBL1Y,SAGD_00015,Human,0.0,1.67574245818892,Y,9.4268,1.2326e-10
ENSG00000233864,TTTY15,SAGD_00055,Human,0.00360556395767851,2.02815859971832,Y,9.2832,2.6981e-78
ENSG00000229807,XIST,SAGD_00065,Human,6.28705487411708,0.0212630636886946,X,-8.2676,5.6937e-85
ENSG00000198692,EIF1AY,SAGD_00034,Human,0.0180297905021803,5.50155608207535,Y,8.1987,2.9476e-261
ENSG00000067048,DDX3Y,SAGD_00051,Human,0.0453378611870844,36.6276999280933,Y,9.3172,0.0
ENSG00000198692,EIF1AY,SAGD_00067,Human,0.0146918844171952,12.3893926792206,Y,9.8018,2.0277e-228
ENSG00000211679,IGLC3,SAGD_00138,Human,1.51956227257334,205.047767542017,22,7.2041,3.1069e-23
ENSG00000099725,PRKY,SAGD_00054,Human,0.0131742274743665,0.828824244522829,Y,6.2336,2.6918e-55
ENSG00000115155,OTOF,SAGD_00153,Human,4.82627152733579,0.690883841774522,2,-2.7742,0.00054431
ENSG00000183878,UTY,SAGD_00064,Human,0.00679927962472286,3.04479859153161,Y,8.7937,3.1825e-189
ENSG00000067646,ZFY,SAGD_00038,Human,0.00715531348788967,1.02926712067949,Y,7.2219,2.81e-95
ENSG00000099725,PRKY,SAGD_00041,Human,0.00858919342749555,0.764417413237749,Y,6.6538,1.0152e-55
ENSG00000099725,PRKY,SAGD_00070,Human,0.0150730181642611,0.84116082248757,Y,6.0056,4.8247e-52
ENSG00000183878,UTY,SAGD_00056,Human,0.00593790623880085,1.4990542305752,Y,8.0678,8.2863e-154
ENSG00000183878,UTY,SAGD_00077,Human,0.00667602948555792,3.80643844168154,Y,9.023,2.9639e-53
ENSG00000227447,XGY1,SAGD_00075,Human,0.61354721387042,2.4235604378509,Y,5.4021,1.2191e-10
ENSG00000183878,UTY,SAGD_00048,Human,0.00697022856309149,2.71820415164324,Y,8.479,3.5357e-179
ENSG00000198692,EIF1AY,SAGD_00040,Human,0.0248073484442924,5.46992047358879,Y,7.8672,2.5978e-66
ENSG00000099725,PRKY,SAGD_00058,Human,0.0151806317611515,5.74569570612694,Y,8.5319,1.1666e-173
ENSG00000229807,XIST,SAGD_00046,Human,10.5821365849976,0.0107526368765976,X,-9.67,8.309e-122
ENSG00000229807,XIST,SAGD_00043,Human,16.8703399989778,0.0169256062163902,X,-9.9776,0.0
ENSG00000233864,TTTY15,SAGD_00158,Human,0.0557555500079165,21.5333726514262,Y,8.6609,1.183e-58
ENSG00000131002,TXLNGY,SAGD_00106,Human,0.0,7.76777197723353,Y,10.527,4.109e-14
ENSG00000099725,PRKY,SAGD_00016,Human,0.0419064835355251,1.76925328169417,Y,5.4552,3.0442e-23
ENSG00000183878,UTY,SAGD_00052,Human,0.00422190900331245,3.0834267105308,Y,9.3384,4.5051e-149
